id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
6635,,415.6106452939915,2831.6666666667443,0.0,111.46000078084774,0.0,0.8210403332430418,3.4524204810405726e-07,196.07914752709144,1283.1666666666583,0.0,47.1072546572432,0.0,0.634673763413203,3.115302626628912e-07
6636,,345.78049441228245,2809.6666666667397,0.0,116.33251460856549,0.0,0.7298728425825266,5.715297586801197e-08,203.19144880058522,1282.6666666666615,0.0,51.18896216016756,0.0,0.6289518259610131,3.5382888209280417e-06
6637,,376.368513997871,2878.8333333334167,0.0,99.89586422069083,0.0,0.788030722134975,1.4615016613059628e-06,184.88468008911948,1268.8333333333294,0.0,42.911385743716664,0.0,0.6542497130255357,1.0120413480677025e-07
6638,,481.59256215713907,2863.33333333341,0.0,105.11912283299715,0.0,0.7735753332022742,4.0586989811885484e-07,187.52098992931548,1254.499999999995,0.0,48.29351500432299,0.0,0.6912687816103942,1.4163495734058429e-07
6639,,284.31184820992695,2851.0000000000846,0.0,58.81307165078672,0.0,0.7443639793140268,2.151714735983961e-06,144.10398060834362,1272.499999999994,0.0,25.34410779963414,0.0,0.6931956639901495,6.757425587813184e-07
6640,,612.6143210708623,2964.8333333334144,0.0,118.77742897296586,0.0,0.8832791638472464,1.009802389865071e-06,185.52544045184726,1272.8333333333273,0.0,45.695478552884616,0.0,0.8043173502491904,5.7962565037954835e-06
6641,,370.04617732768185,2685.8333333333962,0.0,355.06583108633475,0.0,0.8374367166208163,1.3147006882601946e-08,332.4304747691497,1275.6666666666636,0.0,145.9398525350777,0.0,0.9129052819786992,2.7695329625983116e-08
6642,,836.8139998898295,3066.833333333411,0.0,154.16487394499813,0.0,0.8960500173720096,1.4152548950698045e-07,187.17039990532956,1253.3333333333278,0.0,54.07505879171029,0.0,0.6773589824450268,4.036380384790816e-08
6643,,746.1226310547274,3052.500000000084,0.0,132.70659297106988,0.0,0.8940572050857397,1.333830291634847e-06,194.0912886552143,1246.833333333331,0.0,54.54346705390334,0.0,0.7980798109866376,1.4663907226102782e-06
6644,,570.5338744604683,3013.833333333414,0.0,95.07325568322156,0.0,0.7262196785360744,2.5864277893825994e-07,146.29934484252945,1246.8333333333323,0.0,34.74082412794781,0.0,0.7978823941372116,7.169658872242688e-07
6645,,508.6234732524306,2922.3333333334153,0.0,69.87409095791973,0.0,0.7910102429377687,1.5413371998477359e-06,123.7114667409399,1225.1666666666697,0.0,22.642479377592927,0.0,0.525119278386902,7.2018155909244e-07
6646,,378.8336254425239,2967.000000000073,0.0,69.41477242372682,0.0,0.685595866111436,1.8029234864199142e-07,158.12131231330775,1277.666666666661,0.0,30.589928629542015,0.0,0.5611305936934922,2.503342374744416e-06
6647,,520.8919980244833,2939.166666666754,0.0,84.25538081646162,0.0,0.8094055737619481,2.0410885717232225e-06,148.16853873542203,1253.3333333333285,0.0,30.288694154269773,0.0,0.6337871016861708,2.5987685178038017e-07
6648,,241.3749145219024,2901.500000000082,0.0,38.756258856383454,0.0,0.8578159348281622,1.264489347885457e-07,105.27895859910511,1283.6666666666633,0.0,16.125265514817833,0.0,0.6672079901154312,1.6897971790385684e-07
6649,,387.89436747710744,2978.833333333415,0.0,46.5525602957819,0.0,0.6067131503974998,1.0800310736431477e-07,124.22333687051591,1262.3333333333273,0.0,19.83319544347017,0.0,0.4340753947085922,8.685204067130597e-08
6650,,619.8660869073124,3053.333333333413,0.0,73.55066215834646,0.0,0.7969645834399594,3.258687631479351e-07,145.62335371344858,1234.9999999999984,0.0,28.26444397892683,0.0,0.4313129306978971,1.7846155934878058e-06
6651,,927.4799019540238,3017.833333333413,0.0,164.0537363787019,0.0,0.8786643081296294,4.586132484532215e-07,205.3555768872959,1228.1666666666677,0.0,64.792215384236,0.0,0.9010141904262212,2.9373276300207378e-06
6652,,844.2399118553444,3034.166666666744,0.0,144.2001753306185,0.0,0.8416682861084983,4.051313172895551e-08,188.3263986333043,1223.8333333333344,0.0,55.186470461883125,0.0,0.7625072201974072,1.0186408910096043e-08
6653,,424.78200206691207,2699.1666666667234,0.0,418.3474783307054,0.0,0.7058268980368014,3.673847133551033e-08,375.9425361028924,1304.8333333333255,0.0,154.48212951118023,0.0,0.8690940361863307,1.7936614668547157e-07
6654,,378.17031858970864,2792.500000000067,0.0,239.47630264246365,0.0,0.8820571580980344,7.413703345853998e-07,287.84638879049345,1301.1666666666592,0.0,91.74355910493793,0.0,0.7944679508495032,2.0960720070034922e-06
6655,,836.7335603852523,3056.833333333414,0.0,142.80525125091543,0.0,0.8841752360341587,3.1973093342328805e-07,182.33024829088532,1246.8333333333305,0.0,51.26660306432594,0.0,0.8126981636588582,1.7226123526285583e-06
6656,,343.53943608264905,2796.000000000079,0.0,138.10283164506197,0.0,0.8170131022120409,5.742592053377008e-09,214.97942859476342,1261.333333333331,0.0,57.001388191786845,0.0,0.6191913126488405,3.14113374243643e-06
6657,,401.21550902181787,2660.000000000053,0.0,372.58989291870654,0.0,0.846091116421759,1.0535640150645986e-07,340.92472209147604,1261.8333333333298,0.0,142.1063219993125,0.0,0.8159208488065522,1.5954715426565534e-07
6658,,994.6762088794042,3037.1666666667484,0.0,199.55028603221294,0.0,0.9169213474899424,1.143923107454793e-06,217.6724330166723,1230.1666666666658,0.0,73.36155524576746,0.0,0.933167826790067,1.130426710721849e-06
6659,,314.1323622061507,2653.1666666667124,0.0,287.4170798285648,0.0,0.8716907542564065,1.495513523265935e-07,299.3324330800161,1272.1666666666595,0.0,106.69155305193897,0.0,0.7698771918340863,2.2512482983600434e-06
6660,,479.1007780191365,2913.0000000000737,0.0,86.15870141070764,0.0,0.8090025985052498,4.991827394412005e-08,167.01532498198753,1257.4999999999968,0.0,37.04480224195373,0.0,0.657737233584032,1.8651980593539029e-06
6661,,528.4356986530831,2991.166666666743,0.0,75.72293862299834,0.0,0.6568242416532453,1.4528943008319954e-07,126.69485135715364,1240.6666666666642,0.0,24.28046489238083,0.0,0.5597292158231678,5.195473949829643e-07
